Date,City,Temperature (°C),Humidity (%),Rainfall (mm),Wind Speed (km/h)
2021-01-22,Solapur,24.69,58.08,1.52,8.5
2021-01-22,Kolhapur,16.43,59.04,1.67,7.25
2021-01-22,Amravati,20.73,68.69,0.29,23.23
2021-01-23,Mumbai,21.96,56.07,1.97,19.73
2021-01-23,Pune,20.15,75.24,1.02,19.38
2021-01-23,Nagpur,23.1,77.51,1.66,23.64
2021-01-23,Nashik,20.69,56.46,0.41,7.92
2021-01-23,Aurangabad,21.75,62.95,1.58,17.68
2021-01-23,Solapur,19.68,74.34,1.63,11.34
2021-01-23,Kolhapur,20.98,55.82,0.21,19.29
2021-01-23,Amravati,22.66,60.36,0.66,18.65
2021-01-24,Mumbai,23.64,52.69,0.25,13.76
2021-01-24,Pune,16.84,57.9,0.43,15.45
2021-01-24,Nagpur,19.55,51.44,0.76,15.46
2021-01-24,Nashik,16.91,67.43,0.64,20.92
2021-01-24,Aurangabad,20.08,65.93,1.57,11.52
2021-01-24,Solapur,23.62,63.48,1.11,6.98
2021-01-24,Kolhapur,20.04,62.88,0.82,23.31
2021-01-24,Amravati,20.28,50.8,1.31,13.94
2021-01-25,Mumbai,17.75,74.1,0.38,8.11
2021-01-25,Pune,14.51,63.75,1.7,14.9
2021-01-25,Nagpur,19.27,57.69,0.3,7.39
2021-01-25,Nashik,19.18,62.46,1.58,18.03
2021-01-25,Aurangabad,18.25,72.79,1.19,20.47
2021-01-25,Solapur,24.1,70.53,1.58,8.73
2021-01-25,Kolhapur,17.8,58.0,0.86,19.71
2021-01-25,Amravati,23.78,55.05,0.18,12.08
2021-01-26,Mumbai,18.29,66.73,1.69,15.28
2021-01-26,Pune,15.93,62.73,1.31,21.36
2021-01-26,Nagpur,21.71,75.77,0.19,23.06
2021-01-26,Nashik,18.42,75.83,1.51,9.87
2021-01-26,Aurangabad,17.76,50.7,1.83,9.92
2021-01-26,Solapur,20.41,57.71,0.74,24.48
2021-01-26,Kolhapur,16.14,67.05,0.58,24.62
2021-01-26,Amravati,22.9,73.56,0.15,15.35
2021-01-27,Mumbai,18.59,53.1,0.59,22.23
2021-01-27,Pune,19.24,55.69,0.44,13.48
2021-01-27,Nagpur,24.55,77.61,0.43,8.59
2021-01-27,Nashik,22.08,70.65,0.43,13.63
2021-01-27,Aurangabad,19.54,55.79,1.4,18.48
2021-01-27,Solapur,23.03,64.98,1.06,13.82
2021-01-27,Kolhapur,16.65,62.55,0.88,23.03
2021-01-27,Amravati,25.02,66.38,0.55,10.29
2021-01-28,Mumbai,19.26,78.45,0.93,17.11
2021-01-28,Pune,16.88,64.86,0.05,18.88
2021-01-28,Nagpur,21.74,69.51,1.98,6.73
2021-01-28,Nashik,20.7,63.12,0.6,12.66
2021-01-28,Aurangabad,22.65,64.63,0.68,22.69
2021-01-28,Solapur,22.49,70.67,0.6,19.41
2021-01-28,Kolhapur,17.96,55.13,0.13,10.61
2021-01-28,Amravati,20.07,67.95,1.29,8.24
2021-01-29,Mumbai,18.74,59.24,0.86,23.07
2021-01-29,Pune,14.37,56.99,0.35,15.09
2021-01-29,Nagpur,23.75,54.59,1.29,8.01
2021-01-29,Nashik,16.27,53.64,0.51,14.06
2021-01-29,Aurangabad,20.74,65.87,1.28,11.25
2021-01-29,Solapur,25.83,69.3,1.74,22.17
2021-01-29,Kolhapur,15.1,60.62,1.43,20.31
2021-01-29,Amravati,19.06,75.22,1.24,14.41
2021-01-30,Mumbai,22.94,62.5,0.26,23.01
2021-01-30,Pune,19.49,74.4,1.4,5.66
2021-01-30,Nagpur,20.47,59.11,1.3,12.57
2021-01-30,Nashik,19.97,57.62,0.23,7.77
2021-01-30,Aurangabad,18.47,76.55,1.84,17.14
2021-01-30,Solapur,26.08,63.34,0.72,23.75
2021-01-30,Kolhapur,16.17,56.72,1.1,15.71
2021-01-30,Amravati,27.21,57.35,1.6,13.77
2021-01-31,Mumbai,22.57,72.88,1.53,20.19
2021-01-31,Pune,17.31,79.19,0.49,14.27
2021-01-31,Nagpur,20.08,65.51,0.86,11.17
2021-01-31,Nashik,21.01,64.83,1.84,8.63
2021-01-31,Aurangabad,21.62,72.76,1.29,11.91
2021-01-31,Solapur,21.83,61.08,1.28,15.78
2021-01-31,Kolhapur,19.95,75.82,0.94,12.08
2021-01-31,Amravati,17.68,68.05,0.43,18.08
2021-02-01,Mumbai,21.18,64.22,1.24,6.63
2021-02-01,Pune,16.84,79.22,0.27,9.24
2021-02-01,Nagpur,23.84,58.65,1.11,12.57
2021-02-01,Nashik,20.16,75.69,0.01,6.02
2021-02-01,Aurangabad,19.65,73.0,1.17,5.75
2021-02-01,Solapur,21.58,75.16,0.23,18.18
2021-02-01,Kolhapur,16.81,51.4,0.44,16.75
2021-02-01,Amravati,22.83,71.19,1.07,6.77
2021-02-02,Mumbai,19.49,66.14,1.06,5.23
2021-02-02,Pune,15.54,66.48,0.34,14.87
2021-02-02,Nagpur,22.04,60.65,0.98,9.6
2021-02-02,Nashik,19.88,62.0,1.48,15.58
2021-02-02,Aurangabad,22.04,78.25,1.29,13.31
2021-02-02,Solapur,21.91,65.93,0.94,7.45
2021-02-02,Kolhapur,16.36,58.64,0.43,14.95
2021-02-02,Amravati,22.96,66.13,0.98,10.36
2021-02-03,Mumbai,21.1,75.82,1.64,8.96
2021-02-03,Pune,16.18,58.37,1.85,9.11
2021-02-03,Nagpur,20.72,56.72,1.86,13.43
2021-02-03,Nashik,18.51,71.79,0.8,20.73
2021-02-03,Aurangabad,20.29,79.97,1.5,11.16
2021-02-03,Solapur,19.69,66.99,1.83,10.13
2021-02-03,Kolhapur,17.36,77.27,0.57,11.51
2021-02-03,Amravati,23.93,70.97,0.64,12.35
2021-02-04,Mumbai,18.09,73.33,1.29,21.25
2021-02-04,Pune,19.19,52.84,0.25,20.48
2021-02-04,Nagpur,19.74,73.83,1.52,5.37
2021-02-04,Nashik,19.24,54.29,1.16,6.68
2021-02-04,Aurangabad,19.97,74.23,1.79,11.01
2021-02-04,Solapur,24.4,68.04,0.7,10.22
2021-02-04,Kolhapur,16.51,58.93,0.34,19.92
2021-02-04,Amravati,18.78,79.91,1.06,19.78
2021-02-05,Mumbai,22.06,60.73,0.67,5.3
2021-02-05,Pune,20.67,56.32,1.79,11.22
2021-02-05,Nagpur,22.79,56.05,1.78,18.76
2021-02-05,Nashik,18.65,52.15,0.61,17.54
2021-02-05,Aurangabad,24.97,60.15,1.85,8.94
2021-02-05,Solapur,24.91,68.42,1.29,12.23
2021-02-05,Kolhapur,15.89,67.97,1.82,21.91
2021-02-05,Amravati,21.68,79.05,1.2,15.39
2021-02-06,Mumbai,22.76,56.24,1.92,13.13
2021-02-06,Pune,18.01,74.18,1.75,6.81
2021-02-06,Nagpur,21.8,78.43,0.88,12.83
2021-02-06,Nashik,18.98,62.28,0.41,9.52
2021-02-06,Aurangabad,19.64,53.88,0.33,5.74
2021-02-06,Solapur,22.8,71.28,0.78,20.11
2021-02-06,Kolhapur,16.8,61.24,1.98,19.05
2021-02-06,Amravati,18.29,63.47,0.94,14.55
2021-02-07,Mumbai,20.02,70.45,1.54,13.77
2021-02-07,Pune,18.08,58.42,1.69,21.46
2021-02-07,Nagpur,21.82,57.26,0.51,24.24
2021-02-07,Nashik,19.59,67.83,1.55,10.95
2021-02-07,Aurangabad,22.58,69.33,0.49,14.26
2021-02-07,Solapur,24.37,50.07,1.54,7.67
2021-02-07,Kolhapur,16.26,56.37,1.9,23.91
2021-02-07,Amravati,23.36,74.16,0.67,12.25
2021-02-08,Mumbai,16.49,70.35,1.8,16.99
2021-02-08,Pune,15.44,63.37,0.1,11.59
2021-02-08,Nagpur,21.52,58.49,1.73,10.8
2021-02-08,Nashik,23.19,67.56,0.76,12.97
2021-02-08,Aurangabad,19.29,52.8,0.22,19.81
2021-02-08,Solapur,24.93,72.7,1.44,11.77
2021-02-08,Kolhapur,19.59,79.34,0.88,13.07
2021-02-08,Amravati,24.9,67.85,0.75,20.17
2021-02-09,Mumbai,16.98,57.05,0.21,14.55
2021-02-09,Pune,17.57,56.32,0.08,11.83
2021-02-09,Nagpur,21.97,65.4,0.74,24.04
2021-02-09,Nashik,18.7,64.71,1.22,24.27
2021-02-09,Aurangabad,20.73,78.66,0.81,9.9
2021-02-09,Solapur,21.41,67.71,1.09,5.19
2021-02-09,Kolhapur,21.18,53.32,0.42,7.05
2021-02-09,Amravati,21.88,67.39,0.4,17.73
2021-02-10,Mumbai,20.91,77.18,1.67,14.73
2021-02-10,Pune,20.58,56.35,1.08,10.42
2021-02-10,Nagpur,21.37,55.9,1.3,11.3
2021-02-10,Nashik,18.6,54.03,0.9,11.21
2021-02-10,Aurangabad,21.32,78.32,1.18,22.18
2021-02-10,Solapur,21.4,55.54,0.89,21.59
2021-02-10,Kolhapur,15.52,56.4,0.49,12.5
2021-02-10,Amravati,22.56,52.92,0.95,11.37
2021-02-11,Mumbai,19.93,68.39,1.74,15.78
2021-02-11,Pune,19.8,66.06,1.52,21.22
2021-02-11,Nagpur,18.18,52.69,1.09,18.84
2021-02-11,Nashik,16.11,75.97,0.29,13.92
2021-02-11,Aurangabad,18.89,54.09,1.94,14.64
2021-02-11,Solapur,25.14,69.77,1.65,12.92
2021-02-11,Kolhapur,16.74,55.54,1.85,13.71
2021-02-11,Amravati,22.29,53.28,1.33,14.55
2021-02-12,Mumbai,18.16,67.65,0.82,24.41
2021-02-12,Pune,21.82,78.0,0.33,24.5
2021-02-12,Nagpur,23.04,78.38,1.87,14.85
2021-02-12,Nashik,16.65,58.26,0.63,24.87
2021-02-12,Aurangabad,21.72,78.35,1.72,24.46
2021-02-12,Solapur,25.12,66.79,0.98,23.02
2021-02-12,Kolhapur,19.81,74.37,0.52,5.32
2021-02-12,Amravati,22.32,53.41,0.33,6.17
2021-02-13,Mumbai,20.96,79.33,1.09,24.93
2021-02-13,Pune,18.05,59.68,0.21,24.63
2021-02-13,Nagpur,20.57,63.18,1.6,19.9
2021-02-13,Nashik,19.9,66.66,0.06,19.16
2021-02-13,Aurangabad,20.6,76.14,1.86,16.52
2021-02-13,Solapur,23.37,64.31,0.58,8.74
2021-02-13,Kolhapur,15.83,73.8,0.15,15.9
2021-02-13,Amravati,21.52,68.81,0.75,15.91
2021-02-14,Mumbai,18.96,73.47,0.1,11.78
2021-02-14,Pune,18.32,50.32,1.73,18.44
2021-02-14,Nagpur,19.4,68.73,0.01,21.36
2021-02-14,Nashik,17.99,63.4,1.46,15.04
2021-02-14,Aurangabad,20.26,69.98,0.58,21.97
2021-02-14,Solapur,24.06,66.95,1.88,8.76
2021-02-14,Kolhapur,17.87,62.22,1.3,11.77
2021-02-14,Amravati,24.83,71.47,1.16,7.14
2021-02-15,Mumbai,21.18,62.23,1.53,9.1
2021-02-15,Pune,17.9,50.42,0.42,20.34
2021-02-15,Nagpur,21.63,65.5,1.87,18.87
2021-02-15,Nashik,17.87,50.18,0.14,16.46
2021-02-15,Aurangabad,21.42,78.63,0.27,23.84
2021-02-15,Solapur,20.62,77.11,0.96,20.54
2021-02-15,Kolhapur,17.43,52.97,1.2,19.43
2021-02-15,Amravati,22.36,68.92,1.91,17.57
2021-02-16,Mumbai,22.04,66.02,0.19,23.96
2021-02-16,Pune,18.11,61.18,1.22,15.89
2021-02-16,Nagpur,23.33,71.55,1.62,8.18
2021-02-16,Nashik,19.96,52.95,0.87,13.09
2021-02-16,Aurangabad,22.19,73.92,0.39,11.83
2021-02-16,Solapur,27.24,51.82,1.97,20.41
2021-02-16,Kolhapur,19.1,72.18,0.02,12.08
2021-02-16,Amravati,23.56,63.92,2.0,23.65
2021-02-17,Mumbai,18.75,50.31,1.45,24.87
2021-02-17,Pune,21.25,79.93,0.65,15.11
2021-02-17,Nagpur,21.31,54.48,0.69,16.74
2021-02-17,Nashik,21.76,52.26,0.66,19.01
2021-02-17,Aurangabad,21.91,68.07,1.88,5.18
2021-02-17,Solapur,24.47,71.39,0.75,20.33
2021-02-17,Kolhapur,15.42,51.01,0.19,15.21
2021-02-17,Amravati,22.13,66.96,0.09,8.2
2021-02-18,Mumbai,21.9,66.75,0.88,19.0
2021-02-18,Pune,17.34,50.56,1.45,7.78
2021-02-18,Nagpur,22.02,75.15,1.75,14.67
2021-02-18,Nashik,21.99,74.85,1.33,17.79
2021-02-18,Aurangabad,20.73,74.66,0.6,7.3
2021-02-18,Solapur,21.33,54.82,0.61,9.17
2021-02-18,Kolhapur,17.89,60.39,1.68,20.7
2021-02-18,Amravati,19.02,71.14,1.52,22.64
2021-02-19,Mumbai,19.92,73.09,1.91,5.43
2021-02-19,Pune,19.89,58.33,1.36,7.77
2021-02-19,Nagpur,21.23,60.61,0.57,24.19
2021-02-19,Nashik,20.05,74.57,1.02,8.42
2021-02-19,Aurangabad,24.95,77.69,1.79,8.92
2021-02-19,Solapur,23.4,68.29,0.38,5.1
2021-02-19,Kolhapur,16.55,56.36,0.69,9.39
2021-02-19,Amravati,17.92,72.46,0.53,6.25
2021-02-20,Mumbai,17.02,59.3,0.44,6.34
2021-02-20,Pune,18.86,55.6,1.03,22.05
2021-02-20,Nagpur,20.15,66.8,1.25,23.31
2021-02-20,Nashik,19.59,72.62,0.33,19.5
2021-02-20,Aurangabad,21.55,67.67,0.16,19.3
2021-02-20,Solapur,18.4,66.26,0.01,18.77
2021-02-20,Kolhapur,19.87,63.76,0.85,23.0
2021-02-20,Amravati,22.27,54.66,0.47,14.31
2021-02-21,Mumbai,19.93,55.47,1.03,17.52
2021-02-21,Pune,15.17,69.1,0.25,9.96
2021-02-21,Nagpur,24.57,75.46,1.1,8.16
2021-02-21,Nashik,17.9,69.57,0.55,20.55
2021-02-21,Aurangabad,22.16,66.74,1.6,18.07
2021-02-21,Solapur,22.87,62.36,1.91,20.71
2021-02-21,Kolhapur,18.13,51.29,0.72,24.27
2021-02-21,Amravati,18.1,77.23,1.9,13.05
2021-02-22,Mumbai,22.49,71.57,1.93,24.07
2021-02-22,Pune,19.82,62.68,0.8,5.5
2021-02-22,Nagpur,20.41,71.64,1.28,9.65
2021-02-22,Nashik,16.71,79.29,1.23,5.58
2021-02-22,Aurangabad,18.11,75.39,1.32,6.66
2021-02-22,Solapur,18.73,74.62,0.93,24.59
2021-02-22,Kolhapur,19.02,53.85,1.94,20.45
2021-02-22,Amravati,20.24,73.81,0.94,10.12
2021-02-23,Mumbai,19.58,61.68,0.6,13.86
2021-02-23,Pune,20.19,73.44,0.37,5.71
2021-02-23,Nagpur,19.74,50.62,1.71,8.49
2021-02-23,Nashik,20.11,79.64,0.27,23.18
2021-02-23,Aurangabad,22.75,50.95,1.95,18.93
2021-02-23,Solapur,24.04,75.77,1.09,10.96
2021-02-23,Kolhapur,20.07,74.85,1.47,15.09
2021-02-23,Amravati,22.7,63.76,0.04,9.43
2021-02-24,Mumbai,15.39,77.37,0.2,9.6
2021-02-24,Pune,19.27,50.64,0.75,23.5
2021-02-24,Nagpur,22.59,52.06,1.7,12.64
2021-02-24,Nashik,18.72,62.37,0.31,16.2
2021-02-24,Aurangabad,20.08,77.7,0.69,17.47
2021-02-24,Solapur,22.2,57.98,1.23,23.84
2021-02-24,Kolhapur,16.48,53.17,1.45,22.03
2021-02-24,Amravati,22.34,78.96,0.89,9.6
2021-02-25,Mumbai,19.39,78.26,0.16,7.8
2021-02-25,Pune,20.26,67.77,0.1,23.31
2021-02-25,Nagpur,24.07,75.99,0.61,19.93
2021-02-25,Nashik,21.09,68.7,0.91,22.57
2021-02-25,Aurangabad,23.66,73.89,0.73,9.34
2021-02-25,Solapur,22.18,68.1,0.38,11.28
2021-02-25,Kolhapur,21.05,77.38,0.79,16.34
2021-02-25,Amravati,21.29,50.35,0.92,19.97
2021-02-26,Mumbai,19.71,59.27,1.84,18.85
2021-02-26,Pune,19.91,68.42,0.7,16.51
2021-02-26,Nagpur,23.42,76.06,0.73,22.25
2021-02-26,Nashik,19.58,62.94,1.45,16.46
2021-02-26,Aurangabad,23.72,61.52,0.21,16.63
2021-02-26,Solapur,24.31,63.41,1.59,22.1
2021-02-26,Kolhapur,16.19,57.17,1.09,9.85
2021-02-26,Amravati,20.14,76.83,0.91,24.33
2021-02-27,Mumbai,21.48,53.78,1.54,21.89
2021-02-27,Pune,18.69,72.04,0.81,15.97
2021-02-27,Nagpur,23.37,68.59,0.94,8.88
2021-02-27,Nashik,18.32,62.76,0.79,17.56
2021-02-27,Aurangabad,20.95,72.3,1.7,7.55
2021-02-27,Solapur,21.16,66.52,1.75,9.82
2021-02-27,Kolhapur,19.71,50.2,0.54,23.87
2021-02-27,Amravati,20.73,59.67,1.88,16.45
2021-02-28,Mumbai,19.76,55.98,1.15,8.83
2021-02-28,Pune,19.88,79.45,1.5,18.32
2021-02-28,Nagpur,22.82,67.63,1.49,9.84
2021-02-28,Nashik,20.11,62.93,1.04,15.15
2021-02-28,Aurangabad,21.43,76.63,1.62,5.98
2021-02-28,Solapur,21.47,78.92,0.29,13.64
2021-02-28,Kolhapur,20.61,68.12,1.37,14.23
2021-02-28,Amravati,23.46,75.35,1.88,11.89
2021-03-01,Mumbai,37.43,57.62,2.79,19.51
2021-03-01,Pune,35.67,50.05,2.62,23.37
2021-03-01,Nagpur,36.93,41.32,1.69,20.24
2021-03-01,Nashik,33.29,51.09,2.16,10.94
2021-03-01,Aurangabad,38.08,51.14,0.23,21.53
2021-03-01,Solapur,38.44,46.56,0.48,24.59
2021-03-01,Kolhapur,31.51,49.6,0.07,10.93
2021-03-01,Amravati,38.28,43.78,0.64,11.05
2021-03-02,Mumbai,37.82,48.15,3.7,19.97
2021-03-02,Pune,32.19,45.93,4.31,14.18
2021-03-02,Nagpur,36.28,42.79,1.66,18.6
2021-03-02,Nashik,27.72,49.26,3.11,19.15
2021-03-02,Aurangabad,39.39,42.66,3.06,12.86
2021-03-02,Solapur,43.61,58.08,2.33,9.9
2021-03-02,Kolhapur,31.18,52.89,1.06,15.61
2021-03-02,Amravati,41.46,54.97,3.35,14.5
2021-03-03,Mumbai,32.12,49.52,1.13,8.38
2021-03-03,Pune,26.69,55.45,3.7,5.54
2021-03-03,Nagpur,33.45,40.61,2.21,24.91
2021-03-03,Nashik,35.6,56.71,1.9,8.21
2021-03-03,Aurangabad,33.16,42.04,1.8,23.12
2021-03-03,Solapur,35.01,51.61,4.73,19.38
2021-03-03,Kolhapur,35.43,47.48,0.56,22.02
2021-03-03,Amravati,36.6,59.98,1.0,11.99
2021-03-04,Mumbai,38.04,52.79,4.81,12.85
2021-03-04,Pune,35.65,54.91,0.81,6.19
2021-03-04,Nagpur,37.31,56.31,0.11,18.99
2021-03-04,Nashik,33.13,50.83,4.54,16.51
2021-03-04,Aurangabad,34.95,58.1,2.52,14.2
2021-03-04,Solapur,41.8,51.28,1.53,11.04
2021-03-04,Kolhapur,30.27,55.53,4.44,19.7
2021-03-04,Amravati,41.24,55.81,4.43,6.58
2021-03-05,Mumbai,38.42,58.1,2.87,13.43
2021-03-05,Pune,35.5,49.13,3.26,6.96
2021-03-05,Nagpur,34.64,51.0,2.91,18.3
2021-03-05,Nashik,30.35,51.24,2.11,11.23
2021-03-05,Aurangabad,39.19,59.69,4.46,17.41
2021-03-05,Solapur,39.21,41.16,0.02,8.04
2021-03-05,Kolhapur,32.82,40.94,0.55,10.45
2021-03-05,Amravati,42.54,55.58,1.18,19.01
2021-03-06,Mumbai,37.09,50.96,3.98,7.52
2021-03-06,Pune,30.1,41.09,3.09,11.98
2021-03-06,Nagpur,40.79,59.41,2.5,12.1
2021-03-06,Nashik,30.79,50.94,2.88,14.39
2021-03-06,Aurangabad,38.89,59.67,2.64,13.36
2021-03-06,Solapur,35.15,45.58,3.25,12.06
2021-03-06,Kolhapur,32.64,58.94,3.63,12.8
2021-03-06,Amravati,35.76,44.58,4.25,12.64
2021-03-07,Mumbai,40.84,59.66,4.61,24.78
2021-03-07,Pune,37.06,58.55,4.94,14.22
2021-03-07,Nagpur,41.56,43.49,2.5,14.31
2021-03-07,Nashik,39.87,45.33,1.38,19.51
2021-03-07,Aurangabad,41.29,43.99,4.87,5.55
2021-03-07,Solapur,38.26,55.07,4.95,8.92
2021-03-07,Kolhapur,33.11,54.43,4.64,22.08
2021-03-07,Amravati,41.32,54.28,1.98,6.55
2021-03-08,Mumbai,36.71,55.35,1.63,21.02
2021-03-08,Pune,40.21,56.45,2.24,17.32
2021-03-08,Nagpur,35.61,58.51,0.82,15.68
2021-03-08,Nashik,31.71,55.22,1.86,6.04
2021-03-08,Aurangabad,39.76,57.35,4.84,11.56
2021-03-08,Solapur,35.2,50.22,0.64,10.59
2021-03-08,Kolhapur,34.2,59.65,3.95,20.19
2021-03-08,Amravati,39.44,47.79,1.01,24.81
2021-03-09,Mumbai,34.34,52.85,4.79,17.85
2021-03-09,Pune,31.57,54.06,0.61,11.25
2021-03-09,Nagpur,36.24,50.04,2.33,11.31
2021-03-09,Nashik,34.05,54.65,3.85,16.48
2021-03-09,Aurangabad,37.2,51.46,4.22,24.48
2021-03-09,Solapur,37.22,47.54,2.77,6.59
2021-03-09,Kolhapur,32.75,52.24,3.42,6.6
2021-03-09,Amravati,41.36,42.19,1.57,22.14
2021-03-10,Mumbai,38.04,49.09,1.31,6.88
2021-03-10,Pune,30.74,47.88,0.33,20.73
2021-03-10,Nagpur,37.61,48.83,3.14,14.78
2021-03-10,Nashik,36.58,45.25,1.96,12.11
2021-03-10,Aurangabad,37.06,54.69,0.72,11.59
2021-03-10,Solapur,36.41,53.44,1.81,22.69
2021-03-10,Kolhapur,28.47,43.38,1.17,13.96
2021-03-10,Amravati,39.08,56.12,2.69,5.82
2021-03-11,Mumbai,38.19,49.66,1.01,9.11
2021-03-11,Pune,31.89,43.9,4.17,23.02
2021-03-11,Nagpur,36.92,58.13,0.33,6.65
2021-03-11,Nashik,42.06,43.14,0.6,12.47
2021-03-11,Aurangabad,37.04,51.25,1.62,18.69
2021-03-11,Solapur,33.37,58.99,1.46,8.37
2021-03-11,Kolhapur,32.08,42.99,0.51,16.13
2021-03-11,Amravati,38.23,51.34,4.77,18.02
2021-03-12,Mumbai,34.12,41.76,0.16,15.65
2021-03-12,Pune,28.24,48.91,0.8,24.88
2021-03-12,Nagpur,37.37,40.38,3.15,13.2
2021-03-12,Nashik,30.6,40.21,0.54,8.28
2021-03-12,Aurangabad,33.53,48.96,2.57,6.44
2021-03-12,Solapur,35.67,46.68,1.97,19.57
2021-03-12,Kolhapur,29.72,53.01,4.82,18.7
2021-03-12,Amravati,41.48,43.03,0.36,9.91
2021-03-13,Mumbai,31.59,44.04,2.32,10.62
2021-03-13,Pune,37.47,59.81,1.33,21.25
2021-03-13,Nagpur,33.92,40.68,2.46,6.15
2021-03-13,Nashik,33.55,49.56,0.04,10.45
2021-03-13,Aurangabad,34.54,49.09,3.69,11.59
2021-03-13,Solapur,37.28,42.0,2.56,7.88
2021-03-13,Kolhapur,33.52,52.98,4.81,21.58
2021-03-13,Amravati,34.19,44.71,1.77,8.39
2021-03-14,Mumbai,33.57,48.44,3.3,19.61
2021-03-14,Pune,36.6,55.47,3.2,17.1
2021-03-14,Nagpur,38.99,56.76,4.62,21.98
2021-03-14,Nashik,35.14,53.25,0.64,16.71
2021-03-14,Aurangabad,34.4,53.63,0.93,13.71
2021-03-14,Solapur,39.68,54.54,2.46,18.44
2021-03-14,Kolhapur,25.5,58.43,4.13,14.24
2021-03-14,Amravati,33.99,59.67,2.49,9.81
2021-03-15,Mumbai,31.19,52.47,1.29,19.16
2021-03-15,Pune,30.03,41.07,0.83,15.63
2021-03-15,Nagpur,37.88,47.95,4.48,8.02
2021-03-15,Nashik,40.64,58.13,3.19,23.04
2021-03-15,Aurangabad,36.04,54.46,0.4,5.29
2021-03-15,Solapur,38.92,47.6,4.12,12.23
2021-03-15,Kolhapur,33.97,48.32,0.74,11.94
2021-03-15,Amravati,36.11,48.22,4.92,23.5
2021-03-16,Mumbai,36.29,46.84,4.04,19.12
2021-03-16,Pune,37.41,47.88,0.21,6.34
2021-03-16,Nagpur,35.46,43.84,2.41,16.54
2021-03-16,Nashik,32.62,58.69,3.83,22.69
2021-03-16,Aurangabad,43.39,56.28,2.27,24.89
2021-03-16,Solapur,41.26,44.96,1.66,11.1
2021-03-16,Kolhapur,37.61,51.22,3.88,7.93
2021-03-16,Amravati,34.76,42.43,2.43,21.18
2021-03-17,Mumbai,38.63,41.86,0.15,9.02
2021-03-17,Pune,32.63,43.8,4.97,22.32
2021-03-17,Nagpur,34.95,48.96,4.77,6.26
2021-03-17,Nashik,29.82,55.03,3.53,8.47
2021-03-17,Aurangabad,35.42,53.64,1.43,22.53
2021-03-17,Solapur,35.76,45.29,4.87,21.88
2021-03-17,Kolhapur,32.09,53.82,1.32,8.14
2021-03-17,Amravati,36.08,52.68,1.89,8.06
2021-03-18,Mumbai,34.84,42.95,0.05,11.2
2021-03-18,Pune,29.16,51.9,4.03,23.54
2021-03-18,Nagpur,39.37,56.77,3.73,15.11
2021-03-18,Nashik,29.11,45.41,3.1,11.65
2021-03-18,Aurangabad,34.24,55.27,1.36,22.33
2021-03-18,Solapur,39.93,55.86,1.09,10.29
2021-03-18,Kolhapur,36.43,48.41,0.35,20.39
2021-03-18,Amravati,37.33,41.97,1.47,5.08
2021-03-19,Mumbai,38.3,42.89,4.84,14.7
2021-03-19,Pune,35.68,45.42,0.71,5.34
2021-03-19,Nagpur,38.26,59.97,4.71,21.54
2021-03-19,Nashik,31.91,51.06,4.39,16.99
2021-03-19,Aurangabad,35.67,43.44,2.69,10.47
2021-03-19,Solapur,44.56,51.89,3.75,7.72
2021-03-19,Kolhapur,35.96,56.63,1.79,18.77
2021-03-19,Amravati,37.84,45.51,1.03,23.87
2021-03-20,Mumbai,39.16,50.62,1.22,7.99
2021-03-20,Pune,36.19,53.45,1.43,9.42
2021-03-20,Nagpur,35.99,42.32,3.69,17.01
2021-03-20,Nashik,32.8,40.72,2.58,22.26
2021-03-20,Aurangabad,36.46,54.52,0.71,6.16
2021-03-20,Solapur,36.82,58.9,0.58,8.29
2021-03-20,Kolhapur,32.74,49.8,1.91,5.04
2021-03-20,Amravati,35.56,59.63,2.66,16.97
2021-03-21,Mumbai,32.4,45.93,0.36,15.78
2021-03-21,Pune,31.94,41.53,4.31,18.2
2021-03-21,Nagpur,35.06,42.4,0.39,19.69
2021-03-21,Nashik,37.56,47.89,0.62,17.64
2021-03-21,Aurangabad,36.9,40.45,2.84,20.07
2021-03-21,Solapur,33.65,56.39,0.68,14.83
2021-03-21,Kolhapur,38.97,44.74,0.41,5.77
2021-03-21,Amravati,36.4,56.26,3.46,10.87
2021-03-22,Mumbai,33.89,50.17,0.47,14.58
2021-03-22,Pune,36.46,44.35,1.87,14.94
2021-03-22,Nagpur,38.15,43.65,4.42,8.39
2021-03-22,Nashik,31.1,49.31,3.91,22.04
2021-03-22,Aurangabad,35.6,54.97,2.15,9.62
2021-03-22,Solapur,39.54,56.34,4.63,22.35
2021-03-22,Kolhapur,33.58,53.23,1.45,12.37
2021-03-22,Amravati,42.06,41.95,3.95,9.09
2021-03-23,Mumbai,33.52,56.13,5.0,5.06
2021-03-23,Pune,34.4,42.82,3.85,22.46
2021-03-23,Nagpur,39.87,50.15,2.19,7.71
2021-03-23,Nashik,34.88,42.73,2.22,20.21
2021-03-23,Aurangabad,32.95,48.29,4.99,14.53
2021-03-23,Solapur,40.14,51.95,0.31,17.89
2021-03-23,Kolhapur,36.86,56.91,0.23,10.26
2021-03-23,Amravati,37.58,57.75,1.33,7.1
2021-03-24,Mumbai,33.95,48.45,4.27,21.54
2021-03-24,Pune,28.87,54.77,1.51,10.1
2021-03-24,Nagpur,40.39,57.97,3.42,15.69
2021-03-24,Nashik,30.57,46.61,1.41,7.43
